Movie_ID,Title,Genre,Budget_Millions,IMDB_Rating,User_Review,Box_Office_Millions
tt1000254,Movie Title 255,Thriller,42.36,9.0,A thrilling ride from start to finish. Highly recommend seeing this in theaters.,54.66
tt1000255,Movie Title 256,Comedy,28.45,7.4,"It was okay, but could have been better. CGI was awful and acting was wooden.",37.64
tt1000256,Movie Title 257,Horror,5.59,4.0,I fell asleep halfway through. CGI was awful and acting was wooden.,9.39
tt1000257,Movie Title 258,Sci-Fi,228.53,5.7,Started great but fell flat at the end. Incredible performance by the lead.,381.12
tt1000258,Movie Title 259,Thriller,16.67,8.5,A thrilling ride from start to finish. A masterpiece.,13.64
tt1000259,Movie Title 260,Horror,17.06,4.6,Started great but fell flat at the end. A complete waste of time.,30.6
tt1000260,Movie Title 261,Drama,59.68,3.9,Terrible movie. CGI was awful and acting was wooden.,29.93
tt1000261,Movie Title 262,Horror,47.68,5.7,"It was okay, but could have been better. Don't bother watching this.",63.71
tt1000262,Movie Title 263,Drama,88.16,8.0,One of the best movies of the year. The plot was gripping and the characters were so well-written.,138.95
tt1000263,Movie Title 264,Comedy,81.99,6.0,"Some good moments, but largely forgettable. Terrible movie.",95.31
tt1000264,Movie Title 265,Romance,34.18,9.7,Great acting and amazing visuals. A masterpiece.,78.02
tt1000265,Movie Title 266,Romance,33.21,6.8,"It was okay, but could have been better. A complete waste of time.",41.82
tt1000266,Movie Title 267,Action,246.88,4.6,"Some good moments, but largely forgettable. Boring and uninspired.",237.96
tt1000267,Movie Title 268,Action,104.46,6.8,Started great but fell flat at the end. The plot made no sense.,90.84
tt1000268,Movie Title 269,Comedy,34.66,9.5,One of the best movies of the year. Great acting and amazing visuals.,78.36
tt1000269,Movie Title 270,Drama,84.68,6.9,"Some good moments, but largely forgettable. Terrible movie.",158.19
tt1000270,Movie Title 271,Drama,64.05,5.0,An average popcorn flick. A complete waste of time.,80.32
tt1000271,Movie Title 272,Drama,92.3,3.7,A complete waste of time. Don't bother watching this.,9.96
tt1000272,Movie Title 273,Comedy,56.7,6.0,"Good visuals, but weak story. I fell asleep halfway through.",73.42
tt1000273,Movie Title 274,Thriller,32.14,5.6,"some good moments, but largely forgettable. boring and uninspired.",13.28
tt1000274,Movie Title 275,Sci-Fi,107.74,8.5,Absolutely loved it! Highly recommend seeing this in theaters.,135.81
tt1000275,Movie Title 276,Romance,36.74,5.1,Started great but fell flat at the end. I fell asleep halfway through.,85.66
tt1000276,Movie Title 277,Drama,69.73,6.6,"It was okay, but could have been better. A thrilling ride from start to finish.",98.89
tt1000277,Movie Title 278,Horror,14.67,5.6,"Some good moments, but largely forgettable. The plot made no sense.",17.44
tt1000278,Movie Title 279,Comedy,54.67,4.0,A complete waste of time. Don't bother watching this.,70.35
tt1000279,Movie Title 280,Drama,79.38,6.4,An average popcorn flick. One of the best movies of the year.,172.65
tt1000280,Movie Title 281,Action,187.68,4.2,I fell asleep halfway through. Don't bother watching this.,118.69
tt1000281,Movie Title 282,Comedy,83.72,7.4,"Some good moments, but largely forgettable. Highly recommend seeing this in theaters.",165.43
tt1000282,Movie Title 283,Drama,34.49,3.9,CGI was awful and acting was wooden. The plot made no sense.,46.33
tt1000283,Movie Title 284,Romance,18.24,6.4,"It was okay, but could have been better. Don't bother watching this.",28.97
tt1000284,Movie Title 285,Drama,26.66,8.1,Absolutely loved it! The plot was gripping and the characters were so well-written.,44.77
tt1000285,Movie Title 286,Sci-Fi,196.44,7.3,"good visuals, but weak story. boring and uninspired.",394.53
tt1000286,Movie Title 287,Romance,72.3,5.8,started great but fell flat at the end. boring and uninspired.,107.04
tt1000287,Movie Title 288,Drama,54.05,7.1,"Good visuals, but weak story. One of the best movies of the year.",82.84
tt1000288,Movie Title 289,Thriller,13.13,7.7,A thrilling ride from start to finish. A masterpiece.,21.17
tt1000289,Movie Title 290,Romance,13.06,4.9,"some good moments, but largely forgettable. absolutely loved it!",19.61
tt1000290,Movie Title 291,Drama,93.2,8.2,One of the best movies of the year. Great acting and amazing visuals.,148.97
tt1000291,Movie Title 292,Comedy,86.01,7.9,A masterpiece. One of the best movies of the year.,113.83
tt1000292,Movie Title 293,Thriller,6.67,4.4,Boring and uninspired. Worst movie I've seen recently.,7.52
tt1000293,Movie Title 294,Thriller,10.43,6.8,"Some good moments, but largely forgettable. Absolutely loved it!",11.75
tt1000294,Movie Title 295,Comedy,40.59,6.1,"Good visuals, but weak story. Terrible movie.",52.33
tt1000295,Movie Title 296,Action,113.06,8.7,absolutely loved it! great acting and amazing visuals.,207.16
tt1000296,Movie Title 297,Comedy,38.69,7.8,The plot was gripping and the characters were so well-written. Absolutely loved it!,65.84
tt1000297,Movie Title 298,Action,173.17,6.6,"Good visuals, but weak story. Worst movie I've seen recently.",321.66
tt1000298,Movie Title 299,Romance,94.52,8.3,A masterpiece. A thrilling ride from start to finish.,125.26
tt1000299,Movie Title 300,Drama,46.17,9.9,A masterpiece. A thrilling ride from start to finish.,83.49
tt1000300,Movie Title 301,Horror,44.32,4.0,Terrible movie. I fell asleep halfway through.,4.43
tt1000301,Movie Title 302,Action,197.52,5.9,"It was okay, but could have been better. Don't bother watching this.",204.04
tt1000302,Movie Title 303,Sci-Fi,120.92,5.0,"It was okay, but could have been better. Don't bother watching this.",57.16
tt1000303,Movie Title 304,Sci-Fi,96.72,6.4,"It was okay, but could have been better. Great acting and amazing visuals.",136.06
tt1000304,Movie Title 305,Comedy,44.59,4.9,"It was okay, but could have been better. Highly recommend seeing this in theaters.",58.86
tt1000305,Movie Title 306,Romance,95.5,8.0,The plot was gripping and the characters were so well-written. Incredible performance by the lead.,142.13
tt1000306,Movie Title 307,Horror,47.51,10.0,Highly recommend seeing this in theaters. A thrilling ride from start to finish.,78.92
tt1000307,Movie Title 308,Sci-Fi,83.41,6.7,"It was okay, but could have been better. One of the best movies of the year.",133.13
tt1000308,Movie Title 309,Romance,64.7,4.1,Boring and uninspired. CGI was awful and acting was wooden.,56.03
tt1000309,Movie Title 310,Comedy,25.89,5.6,An average popcorn flick. The plot made no sense.,21.62
tt1000310,Movie Title 311,Sci-Fi,205.92,5.8,An average popcorn flick. One of the best movies of the year.,219.74
tt1000311,Movie Title 312,Drama,97.22,8.6,Highly recommend seeing this in theaters. The plot was gripping and the characters were so well-written.,140.07
tt1000312,Movie Title 313,Romance,72.64,7.0,an average popcorn flick. great acting and amazing visuals.,88.25
tt1000313,Movie Title 314,Action,94.89,6.8,"it was okay, but could have been better. worst movie i've seen recently.",57.22
tt1000314,Movie Title 315,Romance,63.36,5.2,Started great but fell flat at the end. Highly recommend seeing this in theaters.,71.62
tt1000315,Movie Title 316,Horror,44.49,5.6,"Some good moments, but largely forgettable. The plot made no sense.",41.03
tt1000316,Movie Title 317,Sci-Fi,227.75,7.3,Started great but fell flat at the end. Worst movie I've seen recently.,456.6
tt1000317,Movie Title 318,Romance,59.58,6.2,"It was okay, but could have been better. A complete waste of time.",50.51
tt1000318,Movie Title 319,Drama,43.54,7.8,A masterpiece. One of the best movies of the year.,47.46
tt1000319,Movie Title 320,Sci-Fi,149.18,5.7,"Good visuals, but weak story. One of the best movies of the year.",187.46
tt1000320,Movie Title 321,Horror,43.3,1.3,Worst movie I've seen recently. A complete waste of time.,4.33
tt1000321,Movie Title 322,Horror,31.66,5.8,"Good visuals, but weak story. Worst movie I've seen recently.",53.04
tt1000322,Movie Title 323,Thriller,35.51,4.0,terrible movie. i fell asleep halfway through.,36.91
tt1000323,Movie Title 324,Drama,89.08,7.4,Started great but fell flat at the end. The plot made no sense.,180.96
tt1000324,Movie Title 325,Comedy,86.55,7.1,"good visuals, but weak story. i fell asleep halfway through.",153.99
tt1000325,Movie Title 326,Romance,85.33,8.1,Absolutely loved it! A masterpiece.,188.13
tt1000326,Movie Title 327,Comedy,65.68,5.5,An average popcorn flick. Worst movie I've seen recently.,88.37
tt1000327,Movie Title 328,Comedy,89.28,6.2,Started great but fell flat at the end. A complete waste of time.,118.14
tt1000328,Movie Title 329,Thriller,20.08,5.5,"Some good moments, but largely forgettable. Great acting and amazing visuals.",26.92
tt1000329,Movie Title 330,Comedy,83.62,6.5,"Good visuals, but weak story. A masterpiece.",162.87
tt1000330,Movie Title 331,Drama,10.57,7.7,A thrilling ride from start to finish. Incredible performance by the lead.,8.47
tt1000331,Movie Title 332,Sci-Fi,246.24,4.5,CGI was awful and acting was wooden. I fell asleep halfway through.,311.53
tt1000332,Movie Title 333,Horror,33.53,8.7,A masterpiece. The plot was gripping and the characters were so well-written.,62.21
tt1000333,Movie Title 334,Drama,19.63,6.9,"Some good moments, but largely forgettable. Don't bother watching this.",42.47
tt1000334,Movie Title 335,Drama,96.67,8.3,Absolutely loved it! One of the best movies of the year.,91.06
tt1000335,Movie Title 336,Horror,46.94,5.8,"It was okay, but could have been better. Absolutely loved it!",59.29
tt1000336,Movie Title 337,Comedy,37.09,6.0,"Good visuals, but weak story. Terrible movie.",47.41
tt1000337,Movie Title 338,Action,166.43,8.3,Absolutely loved it! A thrilling ride from start to finish.,149.28
tt1000338,Movie Title 339,Sci-Fi,59.15,7.1,"Some good moments, but largely forgettable. A thrilling ride from start to finish.",67.86
tt1000339,Movie Title 340,Thriller,6.11,8.8,The plot was gripping and the characters were so well-written. A masterpiece.,10.61
tt1000340,Movie Title 341,Romance,71.5,3.9,terrible movie. cgi was awful and acting was wooden.,41.93
tt1000341,Movie Title 342,Action,249.42,4.3,Worst movie I've seen recently. CGI was awful and acting was wooden.,24.94
tt1000342,Movie Title 343,Romance,24.73,7.5,An average popcorn flick. A complete waste of time.,49.16
tt1000343,Movie Title 344,Action,94.15,6.9,Started great but fell flat at the end. The plot was gripping and the characters were so well-written.,102.73
tt1000344,Movie Title 345,Horror,34.45,6.2,an average popcorn flick. boring and uninspired.,22.73
tt1000345,Movie Title 346,Thriller,47.46,9.3,A masterpiece. One of the best movies of the year.,62.6
tt1000346,Movie Title 347,Sci-Fi,129.52,7.8,A masterpiece. Incredible performance by the lead.,189.89
tt1000347,Movie Title 348,Romance,30.7,4.6,Started great but fell flat at the end. A thrilling ride from start to finish.,50.54
tt1000348,Movie Title 349,Comedy,87.79,7.3,"It was okay, but could have been better. One of the best movies of the year.",126.17
tt1000349,Movie Title 350,Comedy,26.7,7.0,Started great but fell flat at the end. Boring and uninspired.,43.55
tt1000350,Movie Title 351,Thriller,39.69,7.2,"Good visuals, but weak story. A thrilling ride from start to finish.",69.13
tt1000351,Movie Title 352,Drama,66.36,6.8,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",113.7
tt1000352,Movie Title 353,Thriller,40.84,5.0,"It was okay, but could have been better. The plot was gripping and the characters were so well-written.",39.45
tt1000353,Movie Title 354,Romance,21.27,5.5,An average popcorn flick. CGI was awful and acting was wooden.,42.48
tt1000354,Movie Title 355,Thriller,14.02,5.4,"Some good moments, but largely forgettable. CGI was awful and acting was wooden.",15.01
tt1000355,Movie Title 356,Horror,31.19,7.8,The plot was gripping and the characters were so well-written. The plot was gripping and the characters were so well-written.,38.23
tt1000356,Movie Title 357,Action,112.07,6.1,An average popcorn flick. CGI was awful and acting was wooden.,134.96
tt1000357,Movie Title 358,Thriller,8.26,5.8,Started great but fell flat at the end. A masterpiece.,0.83
tt1000358,Movie Title 359,Action,170.0,8.0,Highly recommend seeing this in theaters. A thrilling ride from start to finish.,180.25
tt1000359,Movie Title 360,Thriller,43.71,5.0,Started great but fell flat at the end. Great acting and amazing visuals.,43.1
tt1000360,Movie Title 361,Thriller,15.89,10.0,A masterpiece. Incredible performance by the lead.,31.6
tt1000361,Movie Title 362,Horror,36.61,6.2,"It was okay, but could have been better. CGI was awful and acting was wooden.",45.66
tt1000362,Movie Title 363,Horror,19.69,5.2,"Good visuals, but weak story. The plot made no sense.",20.79
tt1000363,Movie Title 364,Horror,20.78,5.0,"Good visuals, but weak story. A masterpiece.",17.85
tt1000364,Movie Title 365,Thriller,30.54,8.0,The plot was gripping and the characters were so well-written. A masterpiece.,58.28
tt1000365,Movie Title 366,Comedy,28.01,8.6,Absolutely loved it! One of the best movies of the year.,61.13
tt1000366,Movie Title 367,Sci-Fi,56.32,9.2,Great acting and amazing visuals. The plot was gripping and the characters were so well-written.,113.9
tt1000367,Movie Title 368,Sci-Fi,224.19,7.8,The plot was gripping and the characters were so well-written. Absolutely loved it!,422.86
tt1000368,Movie Title 369,Romance,40.55,6.7,Started great but fell flat at the end. Great acting and amazing visuals.,73.37
tt1000369,Movie Title 370,Horror,41.78,9.6,Incredible performance by the lead. Highly recommend seeing this in theaters.,65.93
tt1000370,Movie Title 371,Thriller,28.69,5.9,"Some good moments, but largely forgettable. Highly recommend seeing this in theaters.",37.05
tt1000371,Movie Title 372,Horror,7.72,5.5,"Good visuals, but weak story. Boring and uninspired.",6.66
tt1000372,Movie Title 373,Romance,88.46,5.0,An average popcorn flick. Highly recommend seeing this in theaters.,64.21
tt1000373,Movie Title 374,Action,207.94,6.5,Started great but fell flat at the end. I fell asleep halfway through.,491.53
tt1000374,Movie Title 375,Drama,59.98,5.1,"Good visuals, but weak story. Great acting and amazing visuals.",83.78
tt1000375,Movie Title 376,Sci-Fi,249.27,6.6,"some good moments, but largely forgettable. boring and uninspired.",341.85
tt1000376,Movie Title 377,Drama,27.96,5.7,"Good visuals, but weak story. Incredible performance by the lead.",35.09
tt1000377,Movie Title 378,Thriller,6.38,6.1,An average popcorn flick. Incredible performance by the lead.,2.48
tt1000378,Movie Title 379,Comedy,88.14,7.9,Great acting and amazing visuals. A masterpiece.,177.74
